UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,FRONT_FLAT,BACK_FLAT,FRONT_MODEL,BACK_MODEL,SIDE_MODEL,THREE_Q_MODEL,PRICE_TEXT,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZEN_PRICE,CASE_PRICE,PIECE_SALE_PRICE,DOZEN_SALE_PRICE,CASE_SALE_PRICE,SALE_START_DATE,SALE_END_DATE,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,CATALOG_COLOR,PRICE_CODE,PRODUCT_STATUS,TITLE_IMAGE,BRAND_NAME,KEYWORDS,CATEGORY
"2478841","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherlightblue_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherlightblue_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherlightblue_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherlightblue_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherlightblue_model_side.jpg","","size","Heather Light Blue","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherLightBlue.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherlightblue_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherlightblue_model_front.jpg","S","0.37","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247884","1","HthrLtBlu","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478851","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherred_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherred_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherred_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherred_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherred_model_side.jpg","","size","Heather Red","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherRed.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherred_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherred_model_front.jpg","S","0.37","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247885","1","HthrRed","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478861","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f6/2001CVC_white_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f6/2001CVC_white_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_white_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_white_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_white_model_side.jpg","","size","White","https://cdnm.sanmar.com/swatch/gifs/2001CVC_White.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_white_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_white_model_front.jpg","S","0.37","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247886","1","White","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478871","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_black_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_black_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_black_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_black_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_black_model_side.jpg","","size","Black","https://cdnm.sanmar.com/swatch/gifs/2001CVC_Black.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_black_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_black_model_front.jpg","S","0.37","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247887","1","Black","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478881","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heathercharcoal_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heathercharcoal_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heathercharcoal_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heathercharcoal_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heathercharcoal_model_side.jpg","","size","Heather Charcoal","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherCharcoal.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heathercharcoal_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heathercharcoal_model_front.jpg","S","0.37","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247888","1","HtCharcoal","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478891","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherarmy_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherarmy_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherarmy_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherarmy_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherarmy_model_side.jpg","","size","Heather Army","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherArmy.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherarmy_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherarmy_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247889","1","HthrArmy","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478901","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherblush_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherblush_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherblush_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherblush_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherblush_model_side.jpg","","size","Heather Blush","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherBlush.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherblush_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherblush_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247890","1","HthrBlush","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478911","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherbone_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherbone_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherbone_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherbone_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherbone_model_side.jpg","","size","Heather Bone","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherBone.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherbone_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherbone_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247891","1","HthrBone","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478921","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherlightblue_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherlightblue_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherlightblue_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherlightblue_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherlightblue_model_side.jpg","","size","Heather Light Blue","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherLightBlue.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherlightblue_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherlightblue_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247892","1","HthrLtBlu","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478931","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherred_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherred_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherred_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherred_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherred_model_side.jpg","","size","Heather Red","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherRed.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherred_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherred_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247893","1","HthrRed","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478941","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f6/2001CVC_white_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f6/2001CVC_white_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_white_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_white_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_white_model_side.jpg","","size","White","https://cdnm.sanmar.com/swatch/gifs/2001CVC_White.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_white_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_white_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247894","1","White","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478951","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_black_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_black_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_black_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_black_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_black_model_side.jpg","","size","Black","https://cdnm.sanmar.com/swatch/gifs/2001CVC_Black.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_black_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_black_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247895","1","Black","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478961","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heathercharcoal_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heathercharcoal_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heathercharcoal_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heathercharcoal_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heathercharcoal_model_side.jpg","","size","Heather Charcoal","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherCharcoal.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heathercharcoal_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heathercharcoal_model_front.jpg","M","0.16","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247896","1","HtCharcoal","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
"2478971","American Apparel Unisex CVC Tee 2001CVC","4.6-ounce  60/40 combed ring spun cotton/recycled polyester     CVC blend     Subtle heather appearance on all colors except Black and White     Classic width  rib collar     Taped neck and shoulders     Relaxed fit  side-seamed body     Recycled Tear Away label","2001CVC","Unisex Sizes: S-3XL","https://cdnm.sanmar.com/catalog/images/AmericanApparelheader.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCTN.jpg","https://cdnm.sanmar.com/catalog/images/2001CVCsw.jpg","https://cdnm.sanmar.com/catalog/images/2001CVC.jpg","https://www.apparelvideos.com/images/specsheet/pdf/specsheet/2001CVC_specsheet.pdf","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherarmy_flat_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f4/2001CVC_heatherarmy_flat_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherarmy_model_front.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherarmy_model_back.jpg","https://cdnm.sanmar.com/imglib/mresjpg/2024/f8/2001CVC_heatherarmy_model_side.jpg","","size","Heather Army","https://cdnm.sanmar.com/swatch/gifs/2001CVC_HeatherArmy.gif","https://cdnm.sanmar.com/catalog/images/imglib/catl/2024/f8/2001CVC_heatherarmy_model_front.jpg","https://cdnm.sanmar.com/cache/altview/imglib/catl/2024/f8/2001CVC_heatherarmy_model_front.jpg","L","0.38","4.89","4.89","3.89",3.89,3.89,3.89,"","","36","247897","1","HthrArmy","A/P","New","","American Apparel","Unisex  CVC  2001  Fashion  Relaxed fit","T-Shirts ",
